"id","name","tagID","tagValue","userID"
55,"Kylie Minogue",73,"rock",1895
55,"Kylie Minogue",74,"synthpop",31
55,"Kylie Minogue",74,"synthpop",1895
55,"Kylie Minogue",79,"alternative",21
55,"Kylie Minogue",79,"alternative",159
55,"Kylie Minogue",79,"alternative",432
55,"Kylie Minogue",79,"alternative",477
55,"Kylie Minogue",81,"indie",21
55,"Kylie Minogue",81,"indie",31
55,"Kylie Minogue",81,"indie",612
55,"Kylie Minogue",90,"trance",21
55,"Kylie Minogue",102,"hip-hop",405
55,"Kylie Minogue",105,"house",405
55,"Kylie Minogue",105,"house",1965
55,"Kylie Minogue",124,"pop dance",13
55,"Kylie Minogue",127,"seen live",7
55,"Kylie Minogue",127,"seen live",21
55,"Kylie Minogue",127,"seen live",1643
55,"Kylie Minogue",127,"seen live",1850
55,"Kylie Minogue",127,"seen live",1973
55,"Kylie Minogue",130,"female vocalists",13
55,"Kylie Minogue",130,"female vocalists",21
55,"Kylie Minogue",130,"female vocalists",159
55,"Kylie Minogue",130,"female vocalists",227
55,"Kylie Minogue",130,"female vocalists",252
55,"Kylie Minogue",130,"female vocalists",340
55,"Kylie Minogue",130,"female vocalists",503
55,"Kylie Minogue",130,"female vocalists",545
55,"Kylie Minogue",130,"female vocalists",604
55,"Kylie Minogue",130,"female vocalists",659
55,"Kylie Minogue",130,"female vocalists",699
55,"Kylie Minogue",130,"female vocalists",955
55,"Kylie Minogue",130,"female vocalists",1104
55,"Kylie Minogue",130,"female vocalists",1209
55,"Kylie Minogue",130,"female vocalists",1249
55,"Kylie Minogue",130,"female vocalists",1605
55,"Kylie Minogue",130,"female vocalists",1616
55,"Kylie Minogue",130,"female vocalists",1633
55,"Kylie Minogue",130,"female vocalists",1730
55,"Kylie Minogue",130,"female vocalists",1757
55,"Kylie Minogue",130,"female vocalists",1850
55,"Kylie Minogue",130,"female vocalists",1973
55,"Kylie Minogue",130,"female vocalists",2058
55,"Kylie Minogue",167,"rnb",405
55,"Kylie Minogue",167,"rnb",545
55,"Kylie Minogue",167,"rnb",1249
55,"Kylie Minogue",187,"electronica",21
55,"Kylie Minogue",187,"electronica",31
55,"Kylie Minogue",187,"electronica",1233
55,"Kylie Minogue",191,"instrumental",955
55,"Kylie Minogue",195,"british",1234
55,"Kylie Minogue",199,"electropop",31
55,"Kylie Minogue",199,"electropop",1850
55,"Kylie Minogue",200,"hot",13
55,"Kylie Minogue",200,"hot",21
55,"Kylie Minogue",200,"hot",2031
55,"Kylie Minogue",201,"guilty pleasures",13
55,"Kylie Minogue",202,"electro pop",13
55,"Kylie Minogue",202,"electro pop",679
55,"Kylie Minogue",203,"disco",13
55,"Kylie Minogue",203,"disco",21
55,"Kylie Minogue",203,"disco",264
55,"Kylie Minogue",203,"disco",1137
55,"Kylie Minogue",203,"disco",1233
55,"Kylie Minogue",203,"disco",1234
55,"Kylie Minogue",203,"disco",1690
55,"Kylie Minogue",204,"fierce",13
55,"Kylie Minogue",205,"urban pop",13
55,"Kylie Minogue",206,"<3",470
55,"Kylie Minogue",208,"diva",13
55,"Kylie Minogue",208,"diva",21
55,"Kylie Minogue",208,"diva",481
55,"Kylie Minogue",208,"diva",1979
55,"Kylie Minogue",209,"legend",227
55,"Kylie Minogue",210,"00s",1249
55,"Kylie Minogue",210,"00s",1757
55,"Kylie Minogue",210,"00s",1850
55,"Kylie Minogue",213,"beautiful",898
55,"Kylie Minogue",213,"beautiful",1023
55,"Kylie Minogue",215,"icon",329
55,"Kylie Minogue",228,"catchy",252
55,"Kylie Minogue",228,"catchy",1198
55,"Kylie Minogue",228,"catchy",1771
55,"Kylie Minogue",230,"love it",571
55,"Kylie Minogue",230,"love it",1198
55,"Kylie Minogue",233,"dark",405
55,"Kylie Minogue",234,"amazing",1466
55,"Kylie Minogue",238,"sexy",159
55,"Kylie Minogue",238,"sexy",236
55,"Kylie Minogue",238,"sexy",405
55,"Kylie Minogue",238,"sexy",545
55,"Kylie Minogue",238,"sexy",1198
55,"Kylie Minogue",238,"sexy",1234
55,"Kylie Minogue",238,"sexy",1838
55,"Kylie Minogue",242,"power pop",898
55,"Kylie Minogue",285,"awesome",405
55,"Kylie Minogue",296,"indie pop",612
55,"Kylie Minogue",308,"latin",21
55,"Kylie Minogue",308,"latin",604
55,"Kylie Minogue",309,"electro",21
55,"Kylie Minogue",309,"electro",159
55,"Kylie Minogue",346,"female",21
55,"Kylie Minogue",346,"female",898
55,"Kylie Minogue",346,"female",955
55,"Kylie Minogue",346,"female",1202
55,"Kylie Minogue",347,"gay",21
55,"Kylie Minogue",348,"gay icons",21
55,"Kylie Minogue",350,"gay icon",21
55,"Kylie Minogue",351,"europop",21
55,"Kylie Minogue",351,"europop",1234
55,"Kylie Minogue",352,"90s",21
55,"Kylie Minogue",352,"90s",31
55,"Kylie Minogue",352,"90s",604
55,"Kylie Minogue",352,"90s",699
55,"Kylie Minogue",352,"90s",761
55,"Kylie Minogue",352,"90s",955
55,"Kylie Minogue",352,"90s",1202
55,"Kylie Minogue",352,"90s",1249
55,"Kylie Minogue",352,"90s",1616
55,"Kylie Minogue",352,"90s",1850
55,"Kylie Minogue",357,"dance pop",21
55,"Kylie Minogue",358,"queen of pop",21
55,"Kylie Minogue",359,"top artists",21
55,"Kylie Minogue",360,"australian",21
55,"Kylie Minogue",360,"australian",252
55,"Kylie Minogue",360,"australian",357
55,"Kylie Minogue",360,"australian",503
55,"Kylie Minogue",360,"australian",612
55,"Kylie Minogue",360,"australian",1137
55,"Kylie Minogue",360,"australian",1233
55,"Kylie Minogue",360,"australian",1616
55,"Kylie Minogue",360,"australian",1690
55,"Kylie Minogue",360,"australian",1730
55,"Kylie Minogue",363,"brit pop",21
55,"Kylie Minogue",364,"favorites",898
55,"Kylie Minogue",364,"favorites",1517
55,"Kylie Minogue",365,"pwl",21
55,"Kylie Minogue",366,"kylie minogue",21
55,"Kylie Minogue",366,"kylie minogue",29
55,"Kylie Minogue",366,"kylie minogue",1633
55,"Kylie Minogue",369,"kylie",21
55,"Kylie Minogue",372,"best of pop",21
55,"Kylie Minogue",396,"electroclash",1463
55,"Kylie Minogue",483,"party",1639
55,"Kylie Minogue",496,"80s awesome",31
55,"Kylie Minogue",498,"i love 80s",31
55,"Kylie Minogue",501,"pet shop boys",1202
55,"Kylie Minogue",502,"back to the 80s",31
55,"Kylie Minogue",507,"10s",1757
55,"Kylie Minogue",508,"love",236
55,"Kylie Minogue",508,"love",1517
55,"Kylie Minogue",509,"dance-pop",31
55,"Kylie Minogue",510,"80s new wave",31
55,"Kylie Minogue",511,"english",31
55,"Kylie Minogue",512,"romantic",1233
55,"Kylie Minogue",516,"i love disco diamonds",31
55,"Kylie Minogue",517,"80s dance",31
55,"Kylie Minogue",519,"eighties",31
55,"Kylie Minogue",519,"eighties",692
55,"Kylie Minogue",524,"great",405
55,"Kylie Minogue",527,"classic",836
55,"Kylie Minogue",570,"techno",1233
55,"Kylie Minogue",625,"soul",405
55,"Kylie Minogue",625,"soul",612
55,"Kylie Minogue",640,"urban",405
55,"Kylie Minogue",670,"girl power",227
55,"Kylie Minogue",698,"love song",1535
55,"Kylie Minogue",724,"happy",1535
55,"Kylie Minogue",730,"love at first listen",236
55,"Kylie Minogue",730,"love at first listen",301
55,"Kylie Minogue",730,"love at first listen",503
55,"Kylie Minogue",730,"love at first listen",836
55,"Kylie Minogue",781,"2010",1757
55,"Kylie Minogue",792,"1980s",692
55,"Kylie Minogue",814,"perfection",1233
55,"Kylie Minogue",824,"mellow",117
55,"Kylie Minogue",838,"amazing vocal",898
55,"Kylie Minogue",839,"sad",405
55,"Kylie Minogue",844,"sensual",405
55,"Kylie Minogue",1023,"1992",1003
55,"Kylie Minogue",1032,"1991",1003
55,"Kylie Minogue",1237,"2009",1757
55,"Kylie Minogue",1238,"2007",1757
55,"Kylie Minogue",1319,"pop princess",659
55,"Kylie Minogue",1319,"pop princess",1979
55,"Kylie Minogue",1445,"emotional",1973
55,"Kylie Minogue",1447,"remix",761
55,"Kylie Minogue",1457,"chill-out",1233
55,"Kylie Minogue",1495,"sex",301
55,"Kylie Minogue",1593,"popular",692
55,"Kylie Minogue",1658,"i wish i could make a video for this",612
55,"Kylie Minogue",1671,"summer song",1283
55,"Kylie Minogue",1727,"glam",477
55,"Kylie Minogue",1727,"glam",1979
55,"Kylie Minogue",1735,"club",761
55,"Kylie Minogue",1882,"favorite song",2032
55,"Kylie Minogue",1911,"cool",898
55,"Kylie Minogue",1975,"90s dance",1850
55,"Kylie Minogue",2220,"heart",227
55,"Kylie Minogue",2221,"myfavorites-singers",227
55,"Kylie Minogue",2222,"biggest-voices",227
55,"Kylie Minogue",2223,"the place promised in our early days",227
55,"Kylie Minogue",2227,"all-time favourites",227
55,"Kylie Minogue",2333,"electro-pop",243
55,"Kylie Minogue",2472,"makes me smile",1023
55,"Kylie Minogue",2702,"my life",1471
55,"Kylie Minogue",2806,"divas",898
55,"Kylie Minogue",2845,"national treasure",329
55,"Kylie Minogue",2853,"the queen",329
55,"Kylie Minogue",2858,"pop heaven",329
55,"Kylie Minogue",2887,"energetic",761
55,"Kylie Minogue",3067,"luxo",361
55,"Kylie Minogue",3255,"dirty",405
55,"Kylie Minogue",3450,"great songs",659
55,"Kylie Minogue",3790,"fave songs ever",474
55,"Kylie Minogue",3908,"aphrodite",503
55,"Kylie Minogue",3909,"goddess of pop",503
55,"Kylie Minogue",3914,"makes me feel sexy",503
55,"Kylie Minogue",3915,"i want to be independent listening to",503
55,"Kylie Minogue",4140,"australia",905
55,"Kylie Minogue",4140,"australia",2096
55,"Kylie Minogue",4300,"sexy songs",571
55,"Kylie Minogue",4367,"flop",2018
55,"Kylie Minogue",4450,"ugly betty",612
55,"Kylie Minogue",4451,"xenomania",612
55,"Kylie Minogue",4509,"camp",1233
55,"Kylie Minogue",4923,"1980's",692
55,"Kylie Minogue",5242,"shoulhavemoreplays",749
55,"Kylie Minogue",5323,"village",761
55,"Kylie Minogue",5768,"the queen of dance pop",836
55,"Kylie Minogue",6036,"pop life",898
55,"Kylie Minogue",6037,"pop pleasure",898
55,"Kylie Minogue",6045,"girl shit",898
55,"Kylie Minogue",6049,"female artists",898
55,"Kylie Minogue",6105,"eletropop",905
55,"Kylie Minogue",6148,"dance queen",910
55,"Kylie Minogue",6756,"emotional pop",1023
55,"Kylie Minogue",6928,"aussie",1209
55,"Kylie Minogue",7258,"i am a party girl here is my soundtrack",1247
55,"Kylie Minogue",7729,"artmaker",1189
55,"Kylie Minogue",7737,"hora de ser mae",1189
55,"Kylie Minogue",7937,"pop singles",1222
55,"Kylie Minogue",8014,"flirty",1233
55,"Kylie Minogue",8015,"europe",1234
55,"Kylie Minogue",8300,"good old times",1283
55,"Kylie Minogue",8301,"lpa",1283
55,"Kylie Minogue",8308,"great moments at et7",1283
55,"Kylie Minogue",8500,"best songs of the 80s",1316
55,"Kylie Minogue",9425,"deep-clash",1463
55,"Kylie Minogue",9432,"broken-clash",1463
55,"Kylie Minogue",9727,"vocalista feminimo",1516
55,"Kylie Minogue",9745,"makes me wanna dance",1973
55,"Kylie Minogue",9763,"singalong",1535
55,"Kylie Minogue",9776,"i want this played at my wedding",1535
55,"Kylie Minogue",10195,"best music ever",1633
55,"Kylie Minogue",11499,"leftovergrooves",1881
55,"Kylie Minogue",12021,"weekly top tracks",1973
55,"Kylie Minogue",12022,"weekly top artists",1973
55,"Kylie Minogue",12245,"beautiful songs",2018
55,"Kylie Minogue",12247,"best dance singer",2018
55,"Kylie Minogue",12297,"neighbours",2021
55,"Kylie Minogue",12642,"gluhie 90e",2096
56,"Daft Punk",13,"chillout",1233
56,"Daft Punk",13,"chillout",1832
56,"Daft Punk",13,"chillout",2030
56,"Daft Punk",18,"electronic",12
56,"Daft Punk",18,"electronic",31
56,"Daft Punk",18,"electronic",40
56,"Daft Punk",18,"electronic",49
56,"Daft Punk",18,"electronic",50
56,"Daft Punk",18,"electronic",190
56,"Daft Punk",18,"electronic",283
56,"Daft Punk",18,"electronic",297
56,"Daft Punk",18,"electronic",492
56,"Daft Punk",18,"electronic",496
56,"Daft Punk",18,"electronic",544
56,"Daft Punk",18,"electronic",697
56,"Daft Punk",18,"electronic",699
56,"Daft Punk",18,"electronic",765
56,"Daft Punk",18,"electronic",779
56,"Daft Punk",18,"electronic",791
56,"Daft Punk",18,"electronic",888
56,"Daft Punk",18,"electronic",904
56,"Daft Punk",18,"electronic",919
56,"Daft Punk",18,"electronic",994
56,"Daft Punk",18,"electronic",1060
56,"Daft Punk",18,"electronic",1209
56,"Daft Punk",18,"electronic",1233
56,"Daft Punk",18,"electronic",1275
56,"Daft Punk",18,"electronic",1349
56,"Daft Punk",18,"electronic",1433
56,"Daft Punk",18,"electronic",1505
56,"Daft Punk",18,"electronic",1541
56,"Daft Punk",18,"electronic",1545
56,"Daft Punk",18,"electronic",1585
56,"Daft Punk",18,"electronic",1623
56,"Daft Punk",18,"electronic",1694
56,"Daft Punk",18,"electronic",1706
56,"Daft Punk",18,"electronic",1724
56,"Daft Punk",18,"electronic",1730
56,"Daft Punk",18,"electronic",1832
56,"Daft Punk",18,"electronic",1907
56,"Daft Punk",18,"electronic",1974
56,"Daft Punk",18,"electronic",2017
56,"Daft Punk",19,"80's",31
56,"Daft Punk",24,"pop",904
56,"Daft Punk",25,"80s",31
56,"Daft Punk",26,"atmospheric",1832
56,"Daft Punk",33,"experimental",1832
56,"Daft Punk",39,"dance",12
56,"Daft Punk",39,"dance",31
56,"Daft Punk",39,"dance",49
56,"Daft Punk",39,"dance",193
56,"Daft Punk",39,"dance",236
56,"Daft Punk",39,"dance",280
56,"Daft Punk",39,"dance",297
56,"Daft Punk",39,"dance",398
56,"Daft Punk",39,"dance",697
56,"Daft Punk",39,"dance",779
56,"Daft Punk",39,"dance",791
56,"Daft Punk",39,"dance",919
56,"Daft Punk",39,"dance",994
56,"Daft Punk",39,"dance",1060
56,"Daft Punk",39,"dance",1233
56,"Daft Punk",39,"dance",1433
56,"Daft Punk",39,"dance",1541
56,"Daft Punk",39,"dance",1585
56,"Daft Punk",39,"dance",1694
56,"Daft Punk",39,"dance",1706
56,"Daft Punk",39,"dance",1730
56,"Daft Punk",39,"dance",1832
56,"Daft Punk",42,"synth-pop",1962
56,"Daft Punk",74,"synthpop",31
56,"Daft Punk",79,"alternative",50
56,"Daft Punk",79,"alternative",264
56,"Daft Punk",79,"alternative",1433
56,"Daft Punk",79,"alternative",1505
56,"Daft Punk",79,"alternative",1832
56,"Daft Punk",85,"funk",492
56,"Daft Punk",105,"house",40
56,"Daft Punk",105,"house",264
56,"Daft Punk",105,"house",283
56,"Daft Punk",105,"house",398
56,"Daft Punk",105,"house",697
56,"Daft Punk",105,"house",779
56,"Daft Punk",105,"house",791
56,"Daft Punk",105,"house",919
56,"Daft Punk",105,"house",994
56,"Daft Punk",105,"house",1084
56,"Daft Punk",105,"house",1350
56,"Daft Punk",105,"house",1585
56,"Daft Punk",105,"house",1694
56,"Daft Punk",105,"house",1730
56,"Daft Punk",105,"house",1760
56,"Daft Punk",184,"soundtrack",1202
56,"Daft Punk",187,"electronica",12
56,"Daft Punk",187,"electronica",31
56,"Daft Punk",187,"electronica",193
56,"Daft Punk",187,"electronica",297
56,"Daft Punk",187,"electronica",546
56,"Daft Punk",187,"electronica",697
56,"Daft Punk",187,"electronica",791
56,"Daft Punk",187,"electronica",919
56,"Daft Punk",187,"electronica",1233
56,"Daft Punk",187,"electronica",1349
56,"Daft Punk",187,"electronica",1433
56,"Daft Punk",187,"electronica",1545
56,"Daft Punk",187,"electronica",1585
56,"Daft Punk",187,"electronica",1623
56,"Daft Punk",187,"electronica",1706
56,"Daft Punk",187,"electronica",1730
56,"Daft Punk",191,"instrumental",692
56,"Daft Punk",199,"electropop",31
56,"Daft Punk",203,"disco",1233
56,"Daft Punk",209,"legend",474
56,"Daft Punk",210,"00s",31
56,"Daft Punk",213,"beautiful",193
56,"Daft Punk",213,"beautiful",1832
56,"Daft Punk",234,"amazing",193
56,"Daft Punk",285,"awesome",31
56,"Daft Punk",285,"awesome",1832
56,"Daft Punk",306,"male vocalists",1082
56,"Daft Punk",309,"electro",31
56,"Daft Punk",309,"electro",193
56,"Daft Punk",309,"electro",264
56,"Daft Punk",309,"electro",697
56,"Daft Punk",309,"electro",1082
56,"Daft Punk",309,"electro",1541
56,"Daft Punk",309,"electro",1694
56,"Daft Punk",309,"electro",1760
56,"Daft Punk",309,"electro",1832
56,"Daft Punk",321,"french",40
56,"Daft Punk",321,"french",236
56,"Daft Punk",321,"french",658
56,"Daft Punk",321,"french",1082
56,"Daft Punk",321,"french",1209
56,"Daft Punk",321,"french",1505
56,"Daft Punk",321,"french",1579
56,"Daft Punk",321,"french",1760
56,"Daft Punk",352,"90s",31
56,"Daft Punk",352,"90s",1433
56,"Daft Punk",354,"fun",1082
56,"Daft Punk",354,"fun",1433
56,"Daft Punk",354,"fun",1832
56,"Daft Punk",396,"electroclash",926
56,"Daft Punk",483,"party",50
56,"Daft Punk",494,"synth",31
56,"Daft Punk",503,"live",926
56,"Daft Punk",507,"10s",31
56,"Daft Punk",527,"classic",1832
56,"Daft Punk",570,"techno",193
56,"Daft Punk",570,"techno",264
56,"Daft Punk",570,"techno",398
56,"Daft Punk",570,"techno",697
56,"Daft Punk",570,"techno",791
56,"Daft Punk",570,"techno",919
56,"Daft Punk",570,"techno",1275
56,"Daft Punk",570,"techno",1585
56,"Daft Punk",570,"techno",1700
56,"Daft Punk",570,"techno",1706
56,"Daft Punk",570,"techno",1730
56,"Daft Punk",641,"top 40",1082
56,"Daft Punk",662,"perfect",1832
56,"Daft Punk",724,"happy",1832
56,"Daft Punk",735,"70s",756
56,"Daft Punk",814,"perfection",1233
56,"Daft Punk",831,"the best",1433
56,"Daft Punk",956,"the beowulfs choice",73
56,"Daft Punk",957,"scholes song",73
56,"Daft Punk",959,"po-kraftwerkski",73
56,"Daft Punk",1136,"bass",1505
56,"Daft Punk",1447,"remix",193
56,"Daft Punk",1447,"remix",926
56,"Daft Punk",1447,"remix",1202
56,"Daft Punk",1530,"breathtaking",193
56,"Daft Punk",1593,"popular",692
56,"Daft Punk",1835,"beats",926
56,"Daft Punk",1911,"cool",193
56,"Daft Punk",1911,"cool",922
56,"Daft Punk",1911,"cool",1832
56,"Daft Punk",1982,"eletronica",280
56,"Daft Punk",1990,"mix",193
56,"Daft Punk",2475,"electro punk",270
56,"Daft Punk",2535,"french house",2017
56,"Daft Punk",2668,"danceable",1082
56,"Daft Punk",3004,"catchy as hell",1082
56,"Daft Punk",3240,"techno rock",398
56,"Daft Punk",3242,"sick",1765
56,"Daft Punk",3368,"makes me want to dance",1372
56,"Daft Punk",3775,"2000s",692
56,"Daft Punk",3999,"eletronic",2038
56,"Daft Punk",5083,"science",1029
56,"Daft Punk",6170,"descoperiri",922
56,"Daft Punk",6371,"tron legacy ost",960
56,"Daft Punk",6454,"daft punk",1724
56,"Daft Punk",7086,"dance party",1082
56,"Daft Punk",8013,"house society",1233
56,"Daft Punk",8048,"driving music",1350
56,"Daft Punk",8826,"late night tunes",1350
56,"Daft Punk",9501,"french electronic",1473
56,"Daft Punk",9783,"aeroelectronic punk",1539
56,"Daft Punk",9818,"neon space",1547
56,"Daft Punk",9819,"my electro feelings",1547
56,"Daft Punk",9820,"idolo",1547
56,"Daft Punk",9972,"dance - trance",1585
56,"Daft Punk",9974,"work out music",1585
56,"Daft Punk",10259,"techno brut",1642
56,"Daft Punk",10902,"love itt",1765
56,"Daft Punk",10903,"tune",1765
56,"Daft Punk",11290,"electronic house",1842
56,"Daft Punk",12029,"tinosoft",1974
57,"Thievery Corporation",13,"chillout",530
57,"Thievery Corporation",13,"chillout",697
57,"Thievery Corporation",13,"chillout",922
57,"Thievery Corporation",13,"chillout",1103
57,"Thievery Corporation",13,"chillout",1191
57,"Thievery Corporation",13,"chillout",1432
57,"Thievery Corporation",13,"chillout",1625
57,"Thievery Corporation",13,"chillout",2030
57,"Thievery Corporation",14,"ambient",922
57,"Thievery Corporation",15,"downtempo",364
57,"Thievery Corporation",15,"downtempo",697
57,"Thievery Corporation",15,"downtempo",922
57,"Thievery Corporation",15,"downtempo",1625
57,"Thievery Corporation",15,"downtempo",1700
57,"Thievery Corporation",15,"downtempo",2047
57,"Thievery Corporation",18,"electronic",922
57,"Thievery Corporation",18,"electronic",1103
57,"Thievery Corporation",18,"electronic",1557
57,"Thievery Corporation",18,"electronic",1625
57,"Thievery Corporation",18,"electronic",1700
57,"Thievery Corporation",20,"lounge",283
57,"Thievery Corporation",20,"lounge",530
57,"Thievery Corporation",20,"lounge",697
57,"Thievery Corporation",20,"lounge",922
57,"Thievery Corporation",20,"lounge",1625
57,"Thievery Corporation",20,"lounge",1785
57,"Thievery Corporation",21,"trip-hop",364
57,"Thievery Corporation",21,"trip-hop",530
57,"Thievery Corporation",21,"trip-hop",697
57,"Thievery Corporation",21,"trip-hop",922
57,"Thievery Corporation",21,"trip-hop",1098
57,"Thievery Corporation",21,"trip-hop",1700
57,"Thievery Corporation",21,"trip-hop",2030
57,"Thievery Corporation",21,"trip-hop",2047
57,"Thievery Corporation",22,"acid jazz",922
57,"Thievery Corporation",62,"trip hop",1723
57,"Thievery Corporation",105,"house",530
57,"Thievery Corporation",230,"love it",922
57,"Thievery Corporation",299,"world",1700
57,"Thievery Corporation",321,"french",922
57,"Thievery Corporation",364,"favorites",320
57,"Thievery Corporation",826,"chill",283
57,"Thievery Corporation",826,"chill",697
57,"Thievery Corporation",3158,"laid back",382
57,"Thievery Corporation",6170,"descoperiri",922
57,"Thievery Corporation",6171,"aana",922
57,"Thievery Corporation",6172,"special",922
57,"Thievery Corporation",8620,"garden state soundtrack",1329
57,"Thievery Corporation",9825,"just chillin",1547
58,"Goldfrapp",13,"chillout",61
58,"Goldfrapp",13,"chillout",1832
58,"Goldfrapp",14,"ambient",61
58,"Goldfrapp",14,"ambient",1097
58,"Goldfrapp",14,"ambient",1594
58,"Goldfrapp",14,"ambient",1832
58,"Goldfrapp",15,"downtempo",61
58,"Goldfrapp",15,"downtempo",922
58,"Goldfrapp",15,"downtempo",1097
58,"Goldfrapp",18,"electronic",12
58,"Goldfrapp",18,"electronic",16
58,"Goldfrapp",18,"electronic",61
58,"Goldfrapp",18,"electronic",243
58,"Goldfrapp",18,"electronic",370
58,"Goldfrapp",18,"electronic",625
58,"Goldfrapp",18,"electronic",658
58,"Goldfrapp",18,"electronic",686
58,"Goldfrapp",18,"electronic",699
58,"Goldfrapp",18,"electronic",780
58,"Goldfrapp",18,"electronic",862
58,"Goldfrapp",18,"electronic",898
58,"Goldfrapp",18,"electronic",922
58,"Goldfrapp",18,"electronic",994
58,"Goldfrapp",18,"electronic",1097
58,"Goldfrapp",18,"electronic",1099
58,"Goldfrapp",18,"electronic",1103
58,"Goldfrapp",18,"electronic",1185
58,"Goldfrapp",18,"electronic",1202
58,"Goldfrapp",18,"electronic",1233
58,"Goldfrapp",18,"electronic",1275
58,"Goldfrapp",18,"electronic",1454
58,"Goldfrapp",18,"electronic",1557
58,"Goldfrapp",18,"electronic",1585
58,"Goldfrapp",18,"electronic",1661
58,"Goldfrapp",18,"electronic",1690
58,"Goldfrapp",18,"electronic",1730
58,"Goldfrapp",18,"electronic",1752
58,"Goldfrapp",18,"electronic",1832
58,"Goldfrapp",18,"electronic",1926
58,"Goldfrapp",18,"electronic",1931
58,"Goldfrapp",21,"trip-hop",243
58,"Goldfrapp",21,"trip-hop",320
58,"Goldfrapp",21,"trip-hop",357
58,"Goldfrapp",21,"trip-hop",697
58,"Goldfrapp",21,"trip-hop",780
58,"Goldfrapp",21,"trip-hop",862
58,"Goldfrapp",21,"trip-hop",922
58,"Goldfrapp",21,"trip-hop",994
58,"Goldfrapp",21,"trip-hop",1097
58,"Goldfrapp",21,"trip-hop",1103
58,"Goldfrapp",21,"trip-hop",1730
58,"Goldfrapp",21,"trip-hop",1752
58,"Goldfrapp",21,"trip-hop",1926
58,"Goldfrapp",21,"trip-hop",1931
58,"Goldfrapp",24,"pop",780
58,"Goldfrapp",24,"pop",1454
58,"Goldfrapp",24,"pop",1661
58,"Goldfrapp",24,"pop",1926
58,"Goldfrapp",26,"atmospheric",1832
58,"Goldfrapp",27,"ethereal",61
58,"Goldfrapp",33,"experimental",61
58,"Goldfrapp",33,"experimental",370
58,"Goldfrapp",33,"experimental",1097
58,"Goldfrapp",33,"experimental",1832
58,"Goldfrapp",33,"experimental",2016
58,"Goldfrapp",39,"dance",12
58,"Goldfrapp",39,"dance",370
58,"Goldfrapp",39,"dance",994
58,"Goldfrapp",39,"dance",1097
58,"Goldfrapp",39,"dance",1191
58,"Goldfrapp",39,"dance",1233
58,"Goldfrapp",39,"dance",1585
58,"Goldfrapp",39,"dance",1690
58,"Goldfrapp",39,"dance",1730
58,"Goldfrapp",39,"dance",1832
58,"Goldfrapp",39,"dance",1931
58,"Goldfrapp",49,"female vocalist",1097
58,"Goldfrapp",62,"trip hop",1097
58,"Goldfrapp",69,"dub",1202
58,"Goldfrapp",74,"synthpop",625
58,"Goldfrapp",74,"synthpop",658
58,"Goldfrapp",74,"synthpop",1097
58,"Goldfrapp",79,"alternative",16
58,"Goldfrapp",79,"alternative",61
58,"Goldfrapp",79,"alternative",761
58,"Goldfrapp",79,"alternative",1097
58,"Goldfrapp",79,"alternative",1202
58,"Goldfrapp",79,"alternative",1454
58,"Goldfrapp",79,"alternative",1636
58,"Goldfrapp",79,"alternative",1926
58,"Goldfrapp",80,"glam rock",1994
58,"Goldfrapp",81,"indie",16
58,"Goldfrapp",81,"indie",61
58,"Goldfrapp",81,"indie",370
58,"Goldfrapp",81,"indie",1097
58,"Goldfrapp",105,"house",1021
58,"Goldfrapp",121,"uk",1097
58,"Goldfrapp",121,"uk",1454
58,"Goldfrapp",121,"uk",1832
58,"Goldfrapp",121,"uk",2096
58,"Goldfrapp",127,"seen live",686
58,"Goldfrapp",127,"seen live",1454
58,"Goldfrapp",130,"female vocalists",61
58,"Goldfrapp",130,"female vocalists",228
58,"Goldfrapp",130,"female vocalists",492
58,"Goldfrapp",130,"female vocalists",780
58,"Goldfrapp",130,"female vocalists",862
58,"Goldfrapp",130,"female vocalists",898
58,"Goldfrapp",130,"female vocalists",922
58,"Goldfrapp",130,"female vocalists",994
58,"Goldfrapp",130,"female vocalists",1097
58,"Goldfrapp",130,"female vocalists",1099
58,"Goldfrapp",130,"female vocalists",1185
58,"Goldfrapp",130,"female vocalists",1432
58,"Goldfrapp",130,"female vocalists",1730
58,"Goldfrapp",130,"female vocalists",1752
58,"Goldfrapp",130,"female vocalists",1900
58,"Goldfrapp",130,"female vocalists",1926
58,"Goldfrapp",130,"female vocalists",1931
58,"Goldfrapp",130,"female vocalists",2016
58,"Goldfrapp",134,"singer-songwriter",61
58,"Goldfrapp",185,"acoustic",1832
58,"Goldfrapp",187,"electronica",12
58,"Goldfrapp",187,"electronica",224
58,"Goldfrapp",187,"electronica",357
58,"Goldfrapp",187,"electronica",761
58,"Goldfrapp",187,"electronica",780
58,"Goldfrapp",187,"electronica",1097
58,"Goldfrapp",187,"electronica",1099
58,"Goldfrapp",187,"electronica",1233
58,"Goldfrapp",187,"electronica",1730
58,"Goldfrapp",187,"electronica",1931
58,"Goldfrapp",191,"instrumental",1202
58,"Goldfrapp",195,"british",61
58,"Goldfrapp",195,"british",686
58,"Goldfrapp",195,"british",761
58,"Goldfrapp",195,"british",922
58,"Goldfrapp",195,"british",1097
58,"Goldfrapp",195,"british",1202
58,"Goldfrapp",195,"british",1690
58,"Goldfrapp",195,"british",1900
58,"Goldfrapp",199,"electropop",1097
58,"Goldfrapp",203,"disco",1233
58,"Goldfrapp",210,"00s",61
